LOJA;CUPOM;DATA DA VENDA;ID_CLIENTE;VENDEDOR;COD_VENDA;QUANTIDADE TOTAL;VALOR VENDA;VALOR PAGO;VALOR CANCELADO
251313;306;2016-11-15 00:00:00.000;NULL;8080;7O ;3;95.70;95.70;0.00
251313;307;2016-11-15 00:00:00.000;NULL;UED ;7O ;3;122.70;122.70;0.00
251313;308;2016-11-15 00:00:00.000;NULL;8080;7O ;5;160.50;160.50;0.00
251313;309;2016-11-16 00:00:00.000;NULL;UED ;7O ;4;137.70;137.70;0.00
251313;310;2016-11-16 00:00:00.000;NULL;UED ;7O ;2;55.80;55.80;0.00
251313;311;2016-11-16 00:00:00.000;NULL;UGB ;7O ;1;35.90;35.90;0.00
251313;312;2016-11-16 00:00:00.000;NULL;8071;7O ;2;56.80;56.80;0.00
251313;313;2016-11-16 00:00:00.000;NULL;UQR ;7O ;1;34.90;34.90;0.00
251313;314;2016-11-16 00:00:00.000;NULL;8071;7O ;4;72.60;72.60;0.00
251313;315;2016-11-16 00:00:00.000;NULL;8071;7O ;2;138.80;138.80;0.00
251313;316;2016-11-16 00:00:00.000;NULL;UGB ;7O ;2;73.80;73.80;0.00
251313;317;2016-11-16 00:00:00.000;NULL;UED ;7O ;2;96.80;96.80;0.00
251313;318;2016-11-16 00:00:00.000;NULL;UGB ;7O ;3;78.70;78.70;0.00
251313;319;2016-11-16 00:00:00.000;NULL;UQR ;7O ;2;62.80;62.80;0.00
251313;320;2016-11-16 00:00:00.000;NULL;UED ;7O ;2;10.90;10.90;0.00
251313;321;2016-11-16 00:00:00.000;NULL;UED ;7O ;2;52.80;52.80;0.00
251313;322;2016-11-16 00:00:00.000;NULL;UQR ;7O ;1;24.90;24.90;0.00
251313;323;2016-11-16 00:00:00.000;NULL;UGB ;7O ;2;29.80;29.80;0.00
251313;324;2016-11-16 00:00:00.000;NULL;UGB ;7O ;2;87.80;87.80;0.00
251313;325;2016-11-16 00:00:00.000;NULL;8071;7O ;4;93.60;93.60;0.00
251313;326;2016-11-16 00:00:00.000;NULL;UGB ;7O ;2;43.80;43.80;0.00
251313;327;2016-11-16 00:00:00.000;NULL;UGB ;7O ;1;43.90;43.90;0.00
251313;328;2016-11-17 00:00:00.000;NULL;UED ;7O ;1;43.90;43.90;0.00
251313;329;2016-11-17 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;330;2016-11-17 00:00:00.000;NULL;UED ;7O ;1;46.90;40.00;0.00
251313;331;2016-11-17 00:00:00.000;NULL;UED ;7O ;1;37.90;37.90;0.00
251313;332;2016-11-17 00:00:00.000;NULL;UED ;7O ;1;33.90;33.90;0.00
251313;333;2016-11-17 00:00:00.000;NULL;UED ;7O ;1;37.90;37.90;0.00
251313;334;2016-11-17 00:00:00.000;NULL;8071;7O ;1;99.90;99.90;0.00
251313;335;2016-11-17 00:00:00.000;NULL;8071;7O ;1;33.90;33.90;0.00
251313;336;2016-11-17 00:00:00.000;NULL;8080;7O ;1;22.90;22.90;0.00
251313;337;2016-11-17 00:00:00.000;NULL;UQR ;7O ;1;34.90;34.90;0.00
251313;338;2016-11-17 00:00:00.000;NULL;UQR ;7O ;2;85.80;85.80;0.00
251313;339;2016-11-17 00:00:00.000;NULL;UQR ;7O ;1;37.90;37.90;0.00
251313;340;2016-11-17 00:00:00.000;NULL;8071;7O ;2;53.80;53.80;0.00
251313;341;2016-11-17 00:00:00.000;NULL;UQR ;7O ;2;49.80;49.80;0.00
251313;342;2016-11-17 00:00:00.000;NULL;UQR ;7O ;1;37.90;37.90;0.00
251313;343;2016-11-17 00:00:00.000;NULL;8071;7O ;2;66.80;66.80;0.00
251313;344;2016-11-17 00:00:00.000;NULL;UQR ;7O ;1;38.90;38.90;0.00
251313;345;2016-11-17 00:00:00.000;NULL;UQR ;7O ;1;43.90;43.90;0.00
251313;346;2016-11-17 00:00:00.000;NULL;UQR ;7O ;1;28.90;28.90;0.00
251313;347;2016-11-17 00:00:00.000;NULL;8071;7O ;2;83.80;83.80;0.00
251313;348;2016-11-17 00:00:00.000;NULL;8080;7O ;2;62.80;62.80;0.00
251313;349;2016-11-17 00:00:00.000;NULL;8080;7O ;1;49.90;49.90;0.00
251313;350;2016-11-18 00:00:00.000;NULL;UQR ;7O ;1;35.90;35.90;0.00
251313;351;2016-11-18 00:00:00.000;NULL;UQR ;7O ;1;35.90;35.90;0.00
251313;352;2016-11-18 00:00:00.000;NULL;UGB ;7O ;2;81.80;81.80;0.00
251313;353;2016-11-18 00:00:00.000;NULL;UQR ;7O ;1;43.90;43.90;0.00
251313;354;2016-11-18 00:00:00.000;NULL;UQR ;7O ;1;33.90;33.90;0.00
251313;355;2016-11-18 00:00:00.000;NULL;8071;7O ;1;34.90;34.90;0.00
251313;356;2016-11-18 00:00:00.000;NULL;UGB ;7O ;2;110.80;110.80;0.00
251313;357;2016-11-18 00:00:00.000;NULL;UQR ;7O ;1;24.90;24.90;0.00
251313;358;2016-11-18 00:00:00.000;NULL;8080;7O ;1;32.90;32.90;0.00
251313;359;2016-11-18 00:00:00.000;NULL;UQR ;7O ;1;43.90;43.90;0.00
251313;360;2016-11-18 00:00:00.000;NULL;8071;7O ;1;32.90;32.90;0.00
251313;361;2016-11-18 00:00:00.000;NULL;8071;7O ;3;52.00;52.00;0.00
251313;362;2016-11-18 00:00:00.000;NULL;UQR ;7O ;1;46.90;46.90;0.00
251313;363;2016-11-18 00:00:00.000;NULL;UGB ;7O ;2;62.80;62.80;0.00
251313;364;2016-11-18 00:00:00.000;NULL;UQR ;7O ;5;117.50;117.50;0.00
251313;365;2016-11-18 00:00:00.000;NULL;8071;7O ;1;38.90;38.90;0.00
251313;366;2016-11-18 00:00:00.000;NULL;8071;7O ;5;170.50;170.50;0.00
251313;367;2016-11-18 00:00:00.000;NULL;8080;7O ;5;214.50;214.50;0.00
251313;368;2016-11-18 00:00:00.000;NULL;UGB ;7O ;2;81.80;81.80;0.00
251313;369;2016-11-18 00:00:00.000;NULL;UGB ;7O ;3;85.70;85.70;0.00
251313;370;2016-11-18 00:00:00.000;NULL;8071;7O ;1;35.90;35.90;0.00
251313;371;2016-11-19 00:00:00.000;NULL;UED ;7O ;1;51.90;51.90;0.00
251313;372;2016-11-19 00:00:00.000;NULL;UGB ;7O ;3;48.80;48.80;0.00
251313;373;2016-11-19 00:00:00.000;NULL;UED ;7O ;2;81.80;81.80;0.00
251313;374;2016-11-19 00:00:00.000;NULL;UGB ;7O ;2;78.80;78.80;0.00
251313;375;2016-11-19 00:00:00.000;NULL;UQR ;7O ;2;84.41;84.41;0.00
251313;376;2016-11-19 00:00:00.000;NULL;UGB ;7O ;3;43.90;43.90;0.00
251313;377;2016-11-19 00:00:00.000;NULL;UQR ;7O ;1;43.90;43.90;0.00
251313;378;2016-11-19 00:00:00.000;NULL;UQR ;7O ;1;43.90;43.90;0.00
251313;379;2016-11-19 00:00:00.000;NULL;8071;7O ;2;65.80;65.80;0.00
251313;380;2016-11-19 00:00:00.000;NULL;UGB ;7O ;2;82.80;82.80;0.00
251313;381;2016-11-19 00:00:00.000;NULL;8080;7O ;1;37.90;37.90;0.00
251313;382;2016-11-19 00:00:00.000;NULL;8071;7O ;1;33.90;33.90;0.00
251313;383;2016-11-19 00:00:00.000;NULL;8080;7O ;1;34.90;34.90;0.00
251313;384;2016-11-19 00:00:00.000;NULL;8071;7O ;1;47.90;47.90;0.00
251313;385;2016-11-19 00:00:00.000;NULL;UQR ;7O ;1;46.90;46.90;0.00
251313;386;2016-11-19 00:00:00.000;NULL;8080;7O ;4;94.80;94.80;0.00
251313;387;2016-11-19 00:00:00.000;NULL;UED ;7O ;1;37.90;37.90;0.00
251313;388;2016-11-19 00:00:00.000;NULL;UQR ;7O ;2;78.80;78.80;0.00
251313;389;2016-11-19 00:00:00.000;NULL;UQR ;7O ;1;24.90;24.90;0.00
251313;390;2016-11-19 00:00:00.000;NULL;UGB ;7O ;3;52.70;52.70;0.00
251313;391;2016-11-19 00:00:00.000;NULL;UED ;7O ;1;37.90;37.90;0.00
251313;392;2016-11-19 00:00:00.000;NULL;UED ;7O ;3;102.00;102.00;0.00
251313;393;2016-11-19 00:00:00.000;NULL;8080;7O ;2;106.80;106.80;0.00
251313;394;2016-11-19 00:00:00.000;NULL;8071;7O ;5;203.50;203.50;0.00
251313;395;2016-11-19 00:00:00.000;NULL;UGB ;7O ;4;93.60;93.60;0.00
251313;396;2016-11-19 00:00:00.000;NULL;UQR ;7O ;1;32.90;32.90;0.00
251313;397;2016-11-19 00:00:00.000;NULL;8071;7O ;1;38.90;38.90;0.00
251313;398;2016-11-19 00:00:00.000;NULL;UGB ;7O ;1;49.90;49.90;0.00
251313;399;2016-11-19 00:00:00.000;NULL;8071;7O ;2;92.80;92.80;0.00
251313;400;2016-11-19 00:00:00.000;NULL;8080;7O ;3;119.70;119.70;0.00
251313;401;2016-11-19 00:00:00.000;NULL;UQR ;7O ;2;47.80;47.80;0.00
251313;402;2016-11-19 00:00:00.000;NULL;UGB ;7O ;3;36.70;36.70;0.00
251313;403;2016-11-19 00:00:00.000;NULL;UGB ;7O ;1;62.90;62.90;0.00
251313;404;2016-11-19 00:00:00.000;NULL;8080;7O ;3;100.70;100.70;0.00
251313;405;2016-11-19 00:00:00.000;NULL;8071;7O ;2;90.80;90.80;0.00
251313;406;2016-11-20 00:00:00.000;NULL;8071;7O ;2;87.80;87.80;0.00
251313;407;2016-11-20 00:00:00.000;NULL;UED ;7O ;1;47.90;47.90;0.00
251313;408;2016-11-20 00:00:00.000;NULL;UGB ;7O ;1;37.90;37.90;0.00
251313;409;2016-11-20 00:00:00.000;NULL;8071;7O ;3;47.70;47.70;0.00
251313;410;2016-11-20 00:00:00.000;NULL;UED ;7O ;3;115.00;115.00;0.00
251313;411;2016-11-20 00:00:00.000;NULL;UGB ;7O ;2;73.80;73.80;0.00
251313;412;2016-11-20 00:00:00.000;NULL;UED ;7O ;1;110.90;110.90;0.00
251313;413;2016-11-20 00:00:00.000;NULL;8071;7O ;1;99.90;99.90;0.00
251313;414;2016-11-20 00:00:00.000;NULL;UGB ;7O ;2;106.80;106.80;0.00
251313;415;2016-11-20 00:00:00.000;NULL;8071;7O ;1;43.90;43.90;0.00
251313;416;2016-11-21 00:00:00.000;NULL;UGB ;7O ;2;63.80;63.80;0.00
251313;417;2016-11-21 00:00:00.000;NULL;UQR ;7O ;1;38.90;38.90;0.00
251313;418;2016-11-21 00:00:00.000;NULL;8071;7O ;1;18.90;18.90;0.00
251313;419;2016-11-21 00:00:00.000;NULL;8080;7O ;1;33.90;33.90;0.00
251313;420;2016-11-21 00:00:00.000;NULL;UQR ;7O ;4;85.70;85.70;0.00
251313;421;2016-11-21 00:00:00.000;NULL;8071;7O ;3;87.70;87.70;0.00
251313;422;2016-11-21 00:00:00.000;NULL;UQR ;7O ;3;51.70;51.70;0.00
251313;423;2016-11-21 00:00:00.000;NULL;UGB ;7O ;2;66.80;66.80;0.00
251313;424;2016-11-21 00:00:00.000;NULL;8080;7O ;3;112.70;112.70;0.00
251313;425;2016-11-21 00:00:00.000;NULL;8071;7O ;3;43.70;43.70;0.00
251313;426;2016-11-21 00:00:00.000;NULL;8071;7O ;2;74.80;74.80;0.00
251313;427;2016-11-21 00:00:00.000;NULL;8080;7O ;3;31.90;31.90;0.00
251313;428;2016-11-22 00:00:00.000;NULL;UED ;7O ;4;56.10;56.10;0.00
251313;429;2016-11-22 00:00:00.000;NULL;UED ;7O ;2;110.80;110.80;0.00
251313;430;2016-11-22 00:00:00.000;NULL;UED ;7O ;1;24.90;24.90;0.00
251313;431;2016-11-22 00:00:00.000;NULL;UED ;7O ;1;34.90;34.90;0.00
251313;432;2016-11-22 00:00:00.000;NULL;UED ;7O ;5;60.70;60.70;0.00
251313;433;2016-11-22 00:00:00.000;NULL;UED ;7O ;1;43.90;43.90;0.00
251313;434;2016-11-22 00:00:00.000;12573063755;UQR ;7O ;1;15.00;15.00;0.00
251313;435;2016-11-22 00:00:00.000;NULL;8080;7O ;1;62.90;62.90;0.00
251313;436;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;38.90;38.90;0.00
251313;437;2016-11-22 00:00:00.000;NULL;UED ;7O ;1;30.90;30.90;0.00
251313;438;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;35.90;35.90;0.00
251313;439;2016-11-22 00:00:00.000;NULL;8071;7O ;3;44.70;44.70;0.00
251313;440;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;3.00;3.00;0.00
251313;441;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;49.90;49.90;0.00
251313;442;2016-11-22 00:00:00.000;NULL;8071;7O ;2;50.80;50.80;0.00
251313;443;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;40.90;40.90;0.00
251313;444;2016-11-22 00:00:00.000;NULL;8080;7O ;3;45.90;45.90;0.00
251313;445;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;43.90;43.90;0.00
251313;446;2016-11-22 00:00:00.000;NULL;UQR ;7O ;2;50.80;50.80;0.00
251313;447;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;49.90;49.90;0.00
251313;448;2016-11-22 00:00:00.000;NULL;8080;7O ;4;72.80;72.80;0.00
251313;449;2016-11-22 00:00:00.000;NULL;8071;7O ;2;60.80;60.80;0.00
251313;450;2016-11-22 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;451;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;24.90;24.90;0.00
251313;452;2016-11-22 00:00:00.000;NULL;UQR ;7O ;1;35.90;35.90;0.00
251313;453;2016-11-22 00:00:00.000;NULL;UQR ;7O ;3;47.90;47.90;0.00
251313;454;2016-11-22 00:00:00.000;NULL;8080;7O ;5;142.70;142.70;0.00
251313;455;2016-11-22 00:00:00.000;NULL;8071;7O ;2;85.80;85.80;0.00
251313;456;2016-11-23 00:00:00.000;NULL;UED ;7O ;1;99.90;99.90;0.00
251313;457;2016-11-23 00:00:00.000;NULL;UED ;7O ;1;33.90;33.90;0.00
251313;458;2016-11-23 00:00:00.000;NULL;UED ;7O ;2;91.80;91.80;0.00
251313;459;2016-11-23 00:00:00.000;NULL;UGB ;7O ;1;99.90;99.90;0.00
251313;460;2016-11-23 00:00:00.000;NULL;UQR ;7O ;3;38.60;38.60;0.00
251313;461;2016-11-23 00:00:00.000;NULL;UQR ;7O ;1;43.90;43.90;0.00
251313;462;2016-11-23 00:00:00.000;NULL;UQR ;7O ;2;83.80;83.80;0.00
251313;463;2016-11-23 00:00:00.000;NULL;8071;7O ;1;54.90;54.90;0.00
251313;464;2016-11-23 00:00:00.000;NULL;UED ;7O ;1;40.90;40.90;0.00
251313;465;2016-11-23 00:00:00.000;NULL;UQR ;7O ;1;24.90;24.90;0.00
251313;466;2016-11-23 00:00:00.000;NULL;UQR ;7O ;7;166.30;166.30;0.00
251313;467;2016-11-23 00:00:00.000;NULL;8071;7O ;2;84.80;84.80;0.00
251313;468;2016-11-23 00:00:00.000;NULL;8071;7O ;1;37.90;37.90;0.00
251313;469;2016-11-23 00:00:00.000;NULL;UQR ;7O ;1;38.90;38.90;0.00
251313;470;2016-11-23 00:00:00.000;NULL;UQR ;7O ;1;39.90;39.90;0.00
251313;471;2016-11-23 00:00:00.000;NULL;UGB ;7O ;1;46.90;46.90;0.00
251313;472;2016-11-23 00:00:00.000;NULL;8071;7O ;4;89.60;89.60;0.00
251313;473;2016-11-23 00:00:00.000;NULL;UGB ;7O ;2;95.90;95.90;0.00
251313;474;2016-11-23 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;475;2016-11-23 00:00:00.000;NULL;UED ;7O ;2;42.80;42.80;0.00
251313;476;2016-11-23 00:00:00.000;NULL;UQR ;7O ;3;49.70;49.70;0.00
251313;477;2016-11-23 00:00:00.000;NULL;UQR ;7O ;1;18.90;18.90;0.00
251313;478;2016-11-23 00:00:00.000;NULL;8071;7O ;3;58.90;58.90;0.00
251313;479;2016-11-23 00:00:00.000;NULL;UGB ;7O ;2;155.80;155.80;0.00
251313;480;2016-11-23 00:00:00.000;NULL;8071;7O ;4;113.60;113.60;0.00
251313;481;2016-11-23 00:00:00.000;NULL;UGB ;7O ;1;46.90;46.90;0.00
251313;482;2016-11-23 00:00:00.000;NULL;8071;7O ;2;49.80;49.80;0.00
251313;483;2016-11-24 00:00:00.000;NULL;UED ;7O ;1;37.90;37.90;0.00
251313;484;2016-11-24 00:00:00.000;NULL;UED ;7O ;1;110.90;110.90;0.00
251313;485;2016-11-24 00:00:00.000;NULL;UGB ;7O ;2;82.80;82.80;0.00
251313;486;2016-11-24 00:00:00.000;NULL;UGB ;7O ;1;39.90;39.90;0.00
251313;487;2016-11-24 00:00:00.000;NULL;UED ;7O ;11;150.00;150.00;0.00
251313;488;2016-11-24 00:00:00.000;NULL;UQR ;7O ;1;63.90;63.90;0.00
251313;489;2016-11-24 00:00:00.000;NULL;UQR ;7O ;2;46.80;46.80;0.00
251313;490;2016-11-24 00:00:00.000;NULL;UGB ;7O ;4;58.71;58.71;0.00
251313;491;2016-11-24 00:00:00.000;NULL;UGB ;7O ;3;64.70;64.70;0.00
251313;492;2016-11-24 00:00:00.000;NULL;8080;7O ;2;113.80;113.80;0.00
251313;493;2016-11-24 00:00:00.000;NULL;UQR ;7O ;2;222.80;222.80;0.00
251313;494;2016-11-24 00:00:00.000;NULL;UED ;7O ;1;37.90;37.90;0.00
251313;495;2016-11-24 00:00:00.000;NULL;UQR ;7O ;1;62.90;62.90;0.00
251313;496;2016-11-24 00:00:00.000;NULL;8080;7O ;4;96.60;96.60;0.00
251313;497;2016-11-24 00:00:00.000;NULL;UGB ;7O ;2;10.00;10.00;0.00
251313;498;2016-11-24 00:00:00.000;NULL;UGB ;7O ;1;34.90;34.90;0.00
251313;499;2016-11-24 00:00:00.000;NULL;8080;7O ;2;11.80;11.80;0.00
251313;500;2016-11-24 00:00:00.000;NULL;8080;7O ;3;105.70;105.70;0.00
251313;501;2016-11-24 00:00:00.000;NULL;UQR ;7O ;2;58.80;58.80;0.00
251313;502;2016-11-24 00:00:00.000;NULL;UGB ;7O ;4;133.60;133.60;0.00
251313;503;2016-11-24 00:00:00.000;NULL;UQR ;7O ;1;63.90;63.90;0.00
251313;504;2016-11-24 00:00:00.000;NULL;8080;7O ;4;127.60;127.60;0.00
251313;505;2016-11-24 00:00:00.000;NULL;8080;7O ;6;91.80;91.80;0.00
251313;506;2016-11-24 00:00:00.000;NULL;UGB ;7O ;2;84.80;84.80;0.00
251313;507;2016-11-24 00:00:00.000;NULL;UQR ;7O ;1;34.90;34.90;0.00
251313;508;2016-11-24 00:00:00.000;NULL;UQR ;7O ;2;76.80;76.80;0.00
251313;509;2016-11-25 00:00:00.000;NULL;UGB ;7O ;1;26.90;26.90;0.00
251313;510;2016-11-25 00:00:00.000;NULL;UGB ;7O ;1;49.90;49.90;0.00
251313;511;2016-11-25 00:00:00.000;NULL;UED ;7O ;1;58.90;58.90;0.00
251313;512;2016-11-25 00:00:00.000;NULL;UGB ;7O ;2;10.95;10.95;0.00
251313;513;2016-11-25 00:00:00.000;NULL;UGB ;7O ;3;134.25;134.25;0.00
251313;514;2016-11-25 00:00:00.000;NULL;UED ;7O ;1;16.95;16.95;0.00
251313;515;2016-11-25 00:00:00.000;NULL;UGB ;7O ;2;10.00;10.00;0.00
251313;516;2016-11-25 00:00:00.000;NULL;UQR ;7O ;1;37.90;37.90;0.00
251313;517;2016-11-25 00:00:00.000;NULL;UED ;7O ;1;21.90;21.90;0.00
251313;518;2016-11-25 00:00:00.000;NULL;UED ;7O ;1;20.45;20.45;0.00
251313;519;2016-11-25 00:00:00.000;NULL;UQR ;7O ;1;31.90;31.90;0.00
251313;520;2016-11-25 00:00:00.000;NULL;UQR ;7O ;1;28.63;28.63;0.00
251313;521;2016-11-25 00:00:00.000;NULL;8080;7O ;2;39.06;39.06;0.00
251313;522;2016-11-25 00:00:00.000;NULL;8071;7O ;1;38.90;38.90;0.00
251313;523;2016-11-25 00:00:00.000;NULL;UGB ;7O ;2;64.43;64.43;0.00
251313;524;2016-11-25 00:00:00.000;NULL;8071;7O ;2;85.80;85.80;0.00
251313;525;2016-11-25 00:00:00.000;NULL;8071;7O ;3;69.00;69.00;0.00
251313;526;2016-11-25 00:00:00.000;NULL;8080;7O ;2;56.56;56.56;0.00
251313;527;2016-11-25 00:00:00.000;NULL;UED ;7O ;2;67.80;67.80;0.00
251313;528;2016-11-25 00:00:00.000;NULL;8071;7O ;2;91.80;91.80;0.00
251313;529;2016-11-25 00:00:00.000;NULL;UGB ;7O ;3;102.70;102.70;0.00
251313;530;2016-11-25 00:00:00.000;NULL;UGB ;7O ;3;32.90;32.90;0.00
251313;531;2016-11-25 00:00:00.000;NULL;8071;7O ;3;47.90;47.90;0.00
251313;532;2016-11-25 00:00:00.000;NULL;8080;7O ;2;96.80;96.80;0.00
251313;533;2016-11-25 00:00:00.000;NULL;UQR ;7O ;2;47.80;47.80;0.00
251313;534;2016-11-25 00:00:00.000;NULL;UQR ;7O ;2;47.80;47.80;0.00
251313;535;2016-11-25 00:00:00.000;NULL;UQR ;7O ;1;63.90;63.90;0.00
251313;536;2016-11-25 00:00:00.000;NULL;8080;7O ;3;90.03;90.03;0.00
251313;537;2016-11-25 00:00:00.000;NULL;8080;7O ;2;60.80;60.80;0.00
251313;538;2016-11-25 00:00:00.000;NULL;UQR ;7O ;3;95.53;95.53;0.00
251313;539;2016-11-25 00:00:00.000;NULL;8071;7O ;2;90.13;90.13;0.00
251313;540;2016-11-25 00:00:00.000;NULL;8071;7O ;2;49.80;49.80;0.00
251313;541;2016-11-25 00:00:00.000;NULL;8071;7O ;3;53.70;53.70;0.00
251313;542;2016-11-25 00:00:00.000;NULL;UGB ;7O ;2;68.53;68.53;0.00
251313;543;2016-11-25 00:00:00.000;NULL;8071;7O ;2;79.80;79.80;0.00
251313;544;2016-11-25 00:00:00.000;NULL;8080;7O ;4;203.60;203.60;0.00
251313;545;2016-11-25 00:00:00.000;NULL;UED ;7O ;1;24.90;24.90;0.00
251313;546;2016-11-25 00:00:00.000;NULL;8071;7O ;2;51.13;51.13;0.00
251313;547;2016-11-26 00:00:00.000;NULL;8071;7O ;1;23.03;23.03;0.00
251313;548;2016-11-26 00:00:00.000;NULL;8071;7O ;4;71.60;71.60;0.00
251313;549;2016-11-26 00:00:00.000;NULL;8080;7O ;2;53.80;53.80;0.00
251313;550;2016-11-26 00:00:00.000;NULL;8071;7O ;2;31.85;31.85;0.00
251313;551;2016-11-26 00:00:00.000;NULL;8071;7O ;3;69.80;69.80;0.00
251313;552;2016-11-26 00:00:00.000;NULL;8080;7O ;2;63.80;63.80;0.00
251313;553;2016-11-26 00:00:00.000;NULL;8071;7O ;2;76.80;76.80;0.00
251313;554;2016-11-26 00:00:00.000;NULL;8071;7O ;2;135.80;135.80;0.00
251313;555;2016-11-26 00:00:00.000;NULL;UQR ;7O ;1;24.90;24.90;0.00
251313;556;2016-11-26 00:00:00.000;NULL;UQR ;7O ;2;34.40;34.40;0.00
251313;557;2016-11-26 00:00:00.000;NULL;8080;7O ;5;96.30;96.30;0.00
251313;558;2016-11-26 00:00:00.000;NULL;UED ;7O ;3;35.25;35.25;0.00
251313;559;2016-11-26 00:00:00.000;NULL;UQR ;7O ;2;1.97;1.97;0.00
251313;560;2016-11-26 00:00:00.000;NULL;UGB ;7O ;3;67.25;67.25;0.00
251313;561;2016-11-26 00:00:00.000;NULL;UGB ;7O ;4;122.65;122.65;0.00
251313;562;2016-11-26 00:00:00.000;NULL;8080;7O ;1;19.45;19.45;0.00
251313;563;2016-11-26 00:00:00.000;NULL;8080;7O ;2;36.40;36.40;0.00
251313;564;2016-11-26 00:00:00.000;NULL;UGB ;7O ;3;78.80;78.80;0.00
251313;565;2016-11-26 00:00:00.000;NULL;UQR ;7O ;2;72.80;72.80;0.00
251313;566;2016-11-26 00:00:00.000;NULL;UED ;7O ;3;97.70;97.70;0.00
251313;567;2016-11-26 00:00:00.000;NULL;UQR ;7O ;4;131.15;131.15;0.00
251313;568;2016-11-26 00:00:00.000;NULL;UED ;7O ;3;54.70;54.70;0.00
251313;569;2016-11-26 00:00:00.000;NULL;UQR ;7O ;2;60.80;60.80;0.00
251313;570;2016-11-26 00:00:00.000;NULL;UQR ;7O ;1;18.95;18.95;0.00
251313;571;2016-11-26 00:00:00.000;NULL;8071;7O ;3;55.85;55.85;0.00
251313;572;2016-11-26 00:00:00.000;NULL;UGB ;7O ;2;63.35;63.35;0.00
251313;573;2016-11-26 00:00:00.000;NULL;UQR ;7O ;2;38.40;38.40;0.00
251313;574;2016-11-26 00:00:00.000;NULL;8071;7O ;3;52.70;52.70;0.00
251313;575;2016-11-26 00:00:00.000;NULL;UGB ;7O ;3;33.45;33.45;0.00
251313;576;2016-11-26 00:00:00.000;NULL;8080;7O ;2;70.35;70.35;0.00
251313;577;2016-11-26 00:00:00.000;NULL;8071;7O ;4;138.75;138.75;0.00
251313;578;2016-11-26 00:00:00.000;NULL;UED ;7O ;3;57.35;57.35;0.00
251313;579;2016-11-26 00:00:00.000;NULL;UED ;7O ;3;66.35;66.35;0.00
251313;580;2016-11-26 00:00:00.000;NULL;UQR ;7O ;1;23.45;23.45;0.00
251313;581;2016-11-26 00:00:00.000;NULL;UGB ;7O ;3;95.75;95.75;0.00
251313;582;2016-11-26 00:00:00.000;NULL;UED ;7O ;2;87.80;87.80;0.00
251313;583;2016-11-26 00:00:00.000;NULL;UED ;7O ;3;53.85;53.85;0.00
251313;584;2016-11-26 00:00:00.000;NULL;8080;7O ;4;102.15;102.15;0.00
251313;585;2016-11-26 00:00:00.000;NULL;UQR ;7O ;1;19.45;19.45;0.00
251313;586;2016-11-26 00:00:00.000;NULL;UED ;7O ;2;37.80;37.80;0.00
251313;587;2016-11-26 00:00:00.000;NULL;UGB ;7O ;4;122.70;122.70;0.00
251313;588;2016-11-26 00:00:00.000;NULL;UED ;7O ;2;53.00;53.00;0.00
251313;589;2016-11-26 00:00:00.000;NULL;UED ;7O ;2;38.40;38.40;0.00
251313;590;2016-11-26 00:00:00.000;NULL;UQR ;7O ;2;34.58;34.58;0.00
251313;591;2016-11-26 00:00:00.000;NULL;UQR ;7O ;2;62.35;62.35;0.00
251313;592;2016-11-26 00:00:00.000;NULL;8080;7O ;5;132.70;132.70;0.00
251313;593;2016-11-26 00:00:00.000;NULL;UED ;7O ;2;59.35;59.35;0.00
251313;594;2016-11-26 00:00:00.000;NULL;UGB ;7O ;2;50.80;50.80;0.00
251313;595;2016-11-26 00:00:00.000;NULL;UED ;7O ;1;24.90;24.90;0.00
251313;596;2016-11-26 00:00:00.000;NULL;UED ;7O ;2;46.85;46.85;0.00
251313;597;2016-11-26 00:00:00.000;NULL;8080;7O ;1;13.90;13.90;0.00
251313;598;2016-11-26 00:00:00.000;NULL;UGB ;7O ;4;67.80;67.80;0.00
251313;599;2016-11-26 00:00:00.000;NULL;UED ;7O ;1;14.90;14.90;0.00
251313;600;2016-11-26 00:00:00.000;NULL;UQR ;7O ;4;95.75;95.75;0.00
251313;601;2016-11-27 00:00:00.000;NULL;8071;7O ;1;43.90;43.90;0.00
251313;602;2016-11-27 00:00:00.000;NULL;UQR ;7O ;1;59.00;59.00;0.00
251313;603;2016-11-27 00:00:00.000;NULL;UQR ;7O ;1;46.90;46.90;0.00
251313;604;2016-11-27 00:00:00.000;NULL;UQR ;7O ;4;95.80;95.80;0.00
251313;605;2016-11-27 00:00:00.000;NULL;8071;7O ;14;258.70;258.70;0.00
251313;606;2016-11-27 00:00:00.000;NULL;UQR ;7O ;3;73.80;73.80;0.00
